센서명,날짜,복합악취,황화수소,암모니아,TVOC
동산동 행정복지센터,2024-09-02 01:00,5.0,0.0,0.0,0.047
동산동 행정복지센터,2024-09-02 01:05,5.0,0.0,0.0,0.047
동산동 행정복지센터,2024-09-02 01:10,5.0,0.0,0.0,0.047
동산동 행정복지센터,2024-09-02 01:15,5.0,0.0,0.0,0.047
동산동 행정복지센터,2024-09-02 01:20,5.0,0.0,0.0,0.048
동산동 행정복지센터,2024-09-02 01:25,5.0,0.0,0.0,0.047
동산동 행정복지센터,2024-09-02 01:30,5.0,0.0,0.0,0.048
동산동 행정복지센터,2024-09-02 01:35,5.0,0.0,0.0,0.048
동산동 행정복지센터,2024-09-02 01:40,5.0,0.0,0.0,0.049
동산동 행정복지센터,2024-09-02 01:45,5.0,0.0,0.0,0.05
동산동 행정복지센터,2024-09-02 01:50,5.0,0.0,0.0,0.05
동산동 행정복지센터,2024-09-02 01:55,5.0,0.0,0.0,0.05
동산동 행정복지센터,2024-09-02 02:00,5.0,0.0,0.0,0.047
동산동 행정복지센터,2024-09-02 02:05,5.0,0.0,0.0,0.047
동산동 행정복지센터,2024-09-02 02:10,5.0,0.0,0.0,0.048
동산동 행정복지센터,2024-09-02 02:15,5.0,0.0,0.0,0.047
동산동 행정복지센터,2024-09-02 02:20,5.0,0.0,0.0,0.046
동산동 행정복지센터,2024-09-02 02:25,5.0,0.0,0.0,0.047
동산동 행정복지센터,2024-09-02 02:30,5.0,0.0,0.0,0.047
동산동 행정복지센터,2024-09-02 02:35,5.0,0.0,0.0,0.047
동산동 행정복지센터,2024-09-02 02:40,5.0,0.0,0.0,0.048
동산동 행정복지센터,2024-09-02 02:45,5.0,0.0,0.0,0.049
동산동 행정복지센터,2024-09-02 02:50,5.0,0.0,0.0,0.048
동산동 행정복지센터,2024-09-02 02:55,5.0,0.0,0.0,0.048
동산동 행정복지센터,2024-09-02 03:00,5.0,0.0,0.0,0.048
동산동 행정복지센터,2024-09-02 03:05,5.0,0.0,0.0,0.05
동산동 행정복지센터,2024-09-02 03:10,5.0,0.0,0.0,0.048
동산동 행정복지센터,2024-09-02 03:15,5.0,0.0,0.0,0.049
동산동 행정복지센터,2024-09-02 03:20,5.0,0.0,0.0,0.049
동산동 행정복지센터,2024-09-02 03:25,5.0,0.0,0.0,0.048
동산동 행정복지센터,2024-09-02 03:30,5.0,0.0,0.0,0.049
동산동 행정복지센터,2024-09-02 03:35,5.0,0.0,0.0,0.049
동산동 행정복지센터,2024-09-02 03:40,5.0,0.0,0.0,0.048
동산동 행정복지센터,2024-09-02 03:45,5.0,0.0,0.0,0.049
동산동 행정복지센터,2024-09-02 03:50,5.0,0.0,0.0,0.049
동산동 행정복지센터,2024-09-02 03:55,5.0,0.0,0.0,0.048
동산동 행정복지센터,2024-09-02 04:00,5.0,0.0,0.0,0.049
동산동 행정복지센터,2024-09-02 04:05,5.0,0.0,0.0,0.05
동산동 행정복지센터,2024-09-02 04:10,5.0,0.0,0.0,0.05
동산동 행정복지센터,2024-09-02 04:15,5.0,0.0,0.0,0.05
동산동 행정복지센터,2024-09-02 04:20,5.0,0.0,0.0,0.049
동산동 행정복지센터,2024-09-02 04:25,5.0,0.0,0.0,0.049
동산동 행정복지센터,2024-09-02 04:30,5.0,0.0,0.0,0.049
동산동 행정복지센터,2024-09-02 04:35,5.0,0.0,0.0,0.051
동산동 행정복지센터,2024-09-02 04:40,5.0,0.0,0.0,0.046
동산동 행정복지센터,2024-09-02 04:45,5.0,0.0,0.0,0.038
동산동 행정복지센터,2024-09-02 04:50,5.0,0.0,0.0,0.043
동산동 행정복지센터,2024-09-02 04:55,5.0,0.0,0.0,0.053
동산동 행정복지센터,2024-09-02 05:00,5.0,0.0,0.0,0.052
동산동 행정복지센터,2024-09-02 05:05,5.0,0.0,0.0,0.046
동산동 행정복지센터,2024-09-02 05:10,5.0,0.0,0.0,0.041
동산동 행정복지센터,2024-09-02 05:15,5.0,0.0,0.0,0.051
동산동 행정복지센터,2024-09-02 05:20,5.0,0.0,0.0,0.059
동산동 행정복지센터,2024-09-02 05:25,5.0,0.0,0.0,0.059
동산동 행정복지센터,2024-09-02 05:30,5.9,0.0,0.0,0.061
동산동 행정복지센터,2024-09-02 05:35,6.0,0.0,0.0,0.061
동산동 행정복지센터,2024-09-02 05:40,6.0,0.0,0.0,0.062
동산동 행정복지센터,2024-09-02 05:45,6.0,0.0,0.0,0.062
동산동 행정복지센터,2024-09-02 05:50,6.0,0.0,0.0,0.063
동산동 행정복지센터,2024-09-02 05:55,6.0,0.0,0.0,0.062
동산동 행정복지센터,2024-09-02 06:00,6.0,0.0,0.0,0.062
동산동 행정복지센터,2024-09-02 06:05,6.0,0.0,0.0,0.064
동산동 행정복지센터,2024-09-02 06:10,6.0,0.0,0.0,0.062
동산동 행정복지센터,2024-09-02 06:15,6.0,0.0,0.0,0.063
동산동 행정복지센터,2024-09-02 06:20,6.0,0.0,0.0,0.065
동산동 행정복지센터,2024-09-02 06:25,6.0,0.0,0.0,0.066
동산동 행정복지센터,2024-09-02 06:30,6.0,0.0,0.0,0.067
동산동 행정복지센터,2024-09-02 06:35,6.0,0.0,0.0,0.067
동산동 행정복지센터,2024-09-02 06:40,6.0,0.0,0.0,0.069
동산동 행정복지센터,2024-09-02 06:45,6.0,0.0,0.0,0.071
동산동 행정복지센터,2024-09-02 06:50,7.0,0.0,0.0,0.075
동산동 행정복지센터,2024-09-02 06:55,7.0,0.0,0.0,0.074
동산동 행정복지센터,2024-09-02 07:00,7.0,0.0,0.0,0.077
동산동 행정복지센터,2024-09-02 07:05,7.0,0.0,0.0,0.078
동산동 행정복지센터,2024-09-02 07:10,7.0,0.0,0.0,0.078
동산동 행정복지센터,2024-09-02 07:15,7.0,0.0,0.0,0.079
동산동 행정복지센터,2024-09-02 07:20,7.0,0.0,0.0,0.077
동산동 행정복지센터,2024-09-02 07:25,7.0,0.0,0.0,0.08
동산동 행정복지센터,2024-09-02 07:30,7.0,0.0,0.0,0.083
동산동 행정복지센터,2024-09-02 07:35,7.4,0.0,0.0,0.087
동산동 행정복지센터,2024-09-02 07:40,8.0,0.0,0.001,0.09
동산동 행정복지센터,2024-09-02 07:45,8.0,0.0,0.006,0.092
동산동 행정복지센터,2024-09-02 07:50,8.1,0.0,0.009,0.096
동산동 행정복지센터,2024-09-02 07:55,9.1,0.0,0.011,0.095
동산동 행정복지센터,2024-09-02 08:00,10.0,0.0,0.011,0.097
동산동 행정복지센터,2024-09-02 08:05,10.5,0.0,0.013,0.096
동산동 행정복지센터,2024-09-02 08:10,11.0,0.0,0.012,0.096
동산동 행정복지센터,2024-09-02 08:15,11.0,0.0,0.01,0.095
동산동 행정복지센터,2024-09-02 08:20,11.7,0.0,0.01,0.098
동산동 행정복지센터,2024-09-02 08:25,12.0,0.0,0.013,0.102
동산동 행정복지센터,2024-09-02 08:30,12.0,0.0,0.014,0.105
동산동 행정복지센터,2024-09-02 08:35,12.0,0.0,0.014,0.105
동산동 행정복지센터,2024-09-02 08:40,12.8,0.0,0.017,0.107
동산동 행정복지센터,2024-09-02 08:45,13.3,0.0,0.024,0.112
동산동 행정복지센터,2024-09-02 08:50,14.3,0.0,0.027,0.113
동산동 행정복지센터,2024-09-02 08:55,15.6,0.0,0.031,0.117
동산동 행정복지센터,2024-09-02 09:00,17.7,0.0,0.029,0.132
동산동 행정복지센터,2024-09-02 09:05,16.9,0.0,0.04,0.121
동산동 행정복지센터,2024-09-02 09:10,16.8,0.0,0.037,0.121
동산동 행정복지센터,2024-09-02 09:15,18.2,0.0,0.034,0.127
동산동 행정복지센터,2024-09-02 09:20,19.1,0.0,0.033,0.13
동산동 행정복지센터,2024-09-02 09:25,20.3,0.0,0.037,0.132
동산동 행정복지센터,2024-09-02 09:30,20.3,0.0,0.041,0.11
동산동 행정복지센터,2024-09-02 09:35,19.6,0.0,0.033,0.086
동산동 행정복지센터,2024-09-02 09:40,18.6,0.0,0.0,0.075
동산동 행정복지센터,2024-09-02 09:45,16.3,0.0,0.0,0.061
동산동 행정복지센터,2024-09-02 09:50,15.3,0.0,0.0,0.05
동산동 행정복지센터,2024-09-02 09:55,14.5,0.0,0.0,0.032
동산동 행정복지센터,2024-09-02 10:00,13.8,0.0,0.0,0.023
동산동 행정복지센터,2024-09-02 10:05,14.1,0.0,0.0,0.023
동산동 행정복지센터,2024-09-02 10:10,13.9,0.0,0.0,0.022
동산동 행정복지센터,2024-09-02 10:15,12.5,0.0,0.0,0.016
동산동 행정복지센터,2024-09-02 10:20,12.7,0.0,0.0,0.018
동산동 행정복지센터,2024-09-02 10:25,13.0,0.0,0.0,0.028
동산동 행정복지센터,2024-09-02 10:30,13.9,0.0,0.0,0.033
동산동 행정복지센터,2024-09-02 10:35,13.0,0.0,0.0,0.01
동산동 행정복지센터,2024-09-02 10:40,13.0,0.0,0.0,0.004
동산동 행정복지센터,2024-09-02 10:45,13.2,0.0,0.0,0.009
동산동 행정복지센터,2024-09-02 10:50,15.1,0.0,0.0,0.006
동산동 행정복지센터,2024-09-02 10:55,13.2,0.0,0.0,0.0
동산동 행정복지센터,2024-09-02 11:00,13.0,0.0,0.0,0.0
동산동 행정복지센터,2024-09-02 11:05,12.9,0.0,0.0,0.0
동산동 행정복지센터,2024-09-02 11:10,13.5,0.0,0.0,0.0
동산동 행정복지센터,2024-09-02 11:15,13.5,0.0,0.0,0.0
동산동 행정복지센터,2024-09-02 11:20,12.7,0.0,0.0,0.0
동산동 행정복지센터,2024-09-02 11:25,12.6,0.0,0.0,0.0
동산동 행정복지센터,2024-09-02 11:30,13.7,0.0,0.0,0.0
동산동 행정복지센터,2024-09-02 11:35,13.2,0.0,0.0,0.0
동산동 행정복지센터,2024-09-02 11:40,13.0,0.0,0.0,0.0
동산동 행정복지센터,2024-09-02 11:45,12.4,0.0,0.0,0.0
동산동 행정복지센터,2024-09-02 11:50,12.5,0.0,0.0,0.0
동산동 행정복지센터,2024-09-02 11:55,14.6,0.0,0.0,0.0
동산동 행정복지센터,2024-09-02 12:00,12.1,0.0,0.0,0.0
동산동 행정복지센터,2024-09-02 12:05,11.0,0.0,0.0,0.0
동산동 행정복지센터,2024-09-02 12:10,11.1,0.0,0.0,0.005
동산동 행정복지센터,2024-09-02 12:15,11.2,0.0,0.0,0.01
동산동 행정복지센터,2024-09-02 12:20,11.7,0.0,0.0,0.012
동산동 행정복지센터,2024-09-02 12:25,12.0,0.0,0.0,0.015
동산동 행정복지센터,2024-09-02 12:30,12.0,0.0,0.0,0.015
동산동 행정복지센터,2024-09-02 12:35,12.0,0.0,0.0,0.017
동산동 행정복지센터,2024-09-02 12:40,11.8,0.0,0.0,0.017
동산동 행정복지센터,2024-09-02 12:45,11.0,0.0,0.0,0.017
동산동 행정복지센터,2024-09-02 12:50,11.0,0.0,0.0,0.017
동산동 행정복지센터,2024-09-02 12:55,11.0,0.0,0.0,0.017
동산동 행정복지센터,2024-09-02 13:00,11.0,0.0,0.0,0.018
동산동 행정복지센터,2024-09-02 13:05,10.0,0.0,0.0,0.018
동산동 행정복지센터,2024-09-02 13:10,10.0,0.0,0.0,0.019
동산동 행정복지센터,2024-09-02 13:15,10.1,0.0,0.0,0.022
동산동 행정복지센터,2024-09-02 13:20,10.0,0.0,0.0,0.021
동산동 행정복지센터,2024-09-02 13:25,10.1,0.0,0.0,0.026
동산동 행정복지센터,2024-09-02 13:30,10.2,0.0,0.0,0.024
동산동 행정복지센터,2024-09-02 13:35,10.0,0.0,0.0,0.022
동산동 행정복지센터,2024-09-02 13:40,10.0,0.0,0.0,0.021
동산동 행정복지센터,2024-09-02 13:45,10.0,0.0,0.0,0.023
동산동 행정복지센터,2024-09-02 13:50,10.7,0.0,0.0,0.027
동산동 행정복지센터,2024-09-02 13:55,10.0,0.0,0.0,0.023
동산동 행정복지센터,2024-09-02 14:00,10.0,0.0,0.0,0.023
동산동 행정복지센터,2024-09-02 14:05,10.8,0.0,0.0,0.026
동산동 행정복지센터,2024-09-02 14:10,11.7,0.0,0.0,0.028
동산동 행정복지센터,2024-09-02 14:15,11.6,0.0,0.0,0.022
동산동 행정복지센터,2024-09-02 14:20,11.1,0.0,0.0,0.019
동산동 행정복지센터,2024-09-02 14:25,10.8,0.0,0.0,0.018
동산동 행정복지센터,2024-09-02 14:30,11.0,0.0,0.0,0.019
동산동 행정복지센터,2024-09-02 14:35,11.7,0.0,0.0,0.022
동산동 행정복지센터,2024-09-02 14:40,12.3,0.0,0.0,0.021
동산동 행정복지센터,2024-09-02 14:45,12.0,0.0,0.0,0.023
동산동 행정복지센터,2024-09-02 14:50,11.3,0.0,0.0,0.021
동산동 행정복지센터,2024-09-02 14:55,11.0,0.0,0.0,0.02
동산동 행정복지센터,2024-09-02 15:00,11.0,0.0,0.0,0.02
동산동 행정복지센터,2024-09-02 15:05,11.0,0.0,0.0,0.02
동산동 행정복지센터,2024-09-02 15:10,11.0,0.0,0.0,0.021
동산동 행정복지센터,2024-09-02 15:15,11.0,0.0,0.0,0.022
동산동 행정복지센터,2024-09-02 15:20,11.2,0.0,0.0,0.022
동산동 행정복지센터,2024-09-02 15:25,11.0,0.0,0.0,0.022
동산동 행정복지센터,2024-09-02 15:30,11.0,0.0,0.0,0.023
동산동 행정복지센터,2024-09-02 15:35,11.0,0.0,0.0,0.023
동산동 행정복지센터,2024-09-02 15:40,11.0,0.0,0.0,0.023
동산동 행정복지센터,2024-09-02 15:45,11.0,0.0,0.0,0.021
동산동 행정복지센터,2024-09-02 15:50,11.0,0.0,0.0,0.022
동산동 행정복지센터,2024-09-02 15:55,11.0,0.0,0.0,0.024
동산동 행정복지센터,2024-09-02 16:00,11.0,0.0,0.0,0.023
동산동 행정복지센터,2024-09-02 16:05,11.0,0.0,0.0,0.024
동산동 행정복지센터,2024-09-02 16:10,11.0,0.0,0.0,0.024
동산동 행정복지센터,2024-09-02 16:15,10.5,0.0,0.0,0.024
동산동 행정복지센터,2024-09-02 16:20,10.2,0.0,0.0,0.022
동산동 행정복지센터,2024-09-02 16:25,10.2,0.0,0.0,0.022
동산동 행정복지센터,2024-09-02 16:30,10.8,0.0,0.0,0.023
동산동 행정복지센터,2024-09-02 16:35,11.0,0.0,0.0,0.025
동산동 행정복지센터,2024-09-02 16:40,11.0,0.0,0.0,0.025
동산동 행정복지센터,2024-09-02 16:45,11.2,0.0,0.0,0.027
동산동 행정복지센터,2024-09-02 16:50,11.0,0.0,0.0,0.026
동산동 행정복지센터,2024-09-02 16:55,11.0,0.0,0.0,0.026
동산동 행정복지센터,2024-09-02 17:00,11.0,0.0,0.0,0.027
동산동 행정복지센터,2024-09-02 17:05,10.3,0.0,0.0,0.026
동산동 행정복지센터,2024-09-02 17:10,10.0,0.0,0.0,0.026
동산동 행정복지센터,2024-09-02 17:15,10.0,0.0,0.0,0.025
동산동 행정복지센터,2024-09-02 17:20,10.0,0.0,0.0,0.025
동산동 행정복지센터,2024-09-02 17:25,10.0,0.0,0.0,0.025
동산동 행정복지센터,2024-09-02 17:30,10.0,0.0,0.0,0.026
동산동 행정복지센터,2024-09-02 17:35,9.9,0.0,0.0,0.027
동산동 행정복지센터,2024-09-02 17:40,9.4,0.0,0.0,0.027
동산동 행정복지센터,2024-09-02 17:45,9.9,0.0,0.0,0.027
동산동 행정복지센터,2024-09-02 17:50,9.7,0.0,0.0,0.026
동산동 행정복지센터,2024-09-02 17:55,9.0,0.0,0.0,0.024
동산동 행정복지센터,2024-09-02 18:00,9.0,0.0,0.0,0.024
동산동 행정복지센터,2024-09-02 18:05,9.0,0.0,0.0,0.025
동산동 행정복지센터,2024-09-02 18:10,9.0,0.0,0.0,0.025
동산동 행정복지센터,2024-09-02 18:15,9.0,0.0,0.0,0.023
동산동 행정복지센터,2024-09-02 18:20,9.0,0.0,0.0,0.023
동산동 행정복지센터,2024-09-02 18:25,9.0,0.0,0.0,0.024
동산동 행정복지센터,2024-09-02 18:30,9.0,0.0,0.0,0.026
동산동 행정복지센터,2024-09-02 18:35,9.0,0.0,0.0,0.025
동산동 행정복지센터,2024-09-02 18:40,9.0,0.0,0.0,0.025
동산동 행정복지센터,2024-09-02 18:45,8.9,0.0,0.0,0.025
동산동 행정복지센터,2024-09-02 18:50,8.6,0.0,0.0,0.025
동산동 행정복지센터,2024-09-02 18:55,8.0,0.0,0.0,0.024
동산동 행정복지센터,2024-09-02 19:00,8.0,0.0,0.0,0.024
동산동 행정복지센터,2024-09-02 19:05,8.0,0.0,0.0,0.023
동산동 행정복지센터,2024-09-02 19:10,8.0,0.0,0.0,0.024
동산동 행정복지센터,2024-09-02 19:15,8.0,0.0,0.0,0.024
동산동 행정복지센터,2024-09-02 19:20,8.0,0.0,0.0,0.024
동산동 행정복지센터,2024-09-02 19:25,8.0,0.0,0.0,0.024
동산동 행정복지센터,2024-09-02 19:30,8.0,0.0,0.0,0.025
동산동 행정복지센터,2024-09-02 19:35,7.9,0.0,0.0,0.025
동산동 행정복지센터,2024-09-02 19:40,8.0,0.0,0.0,0.025
동산동 행정복지센터,2024-09-02 19:45,7.6,0.0,0.0,0.024
동산동 행정복지센터,2024-09-02 19:50,7.8,0.0,0.0,0.025
동산동 행정복지센터,2024-09-02 19:55,8.0,0.0,0.0,0.025
동산동 행정복지센터,2024-09-02 20:00,8.0,0.0,0.0,0.027
동산동 행정복지센터,2024-09-02 20:05,8.0,0.0,0.0,0.027
동산동 행정복지센터,2024-09-02 20:10,8.0,0.0,0.0,0.026
동산동 행정복지센터,2024-09-02 20:15,8.0,0.0,0.0,0.026
동산동 행정복지센터,2024-09-02 20:20,7.9,0.0,0.0,0.025
동산동 행정복지센터,2024-09-02 20:25,7.8,0.0,0.0,0.025
동산동 행정복지센터,2024-09-02 20:30,8.0,0.0,0.0,0.027
동산동 행정복지센터,2024-09-02 20:35,7.9,0.0,0.0,0.028
동산동 행정복지센터,2024-09-02 20:40,7.4,0.0,0.0,0.029
동산동 행정복지센터,2024-09-02 20:45,7.0,0.0,0.0,0.028
동산동 행정복지센터,2024-09-02 20:50,7.0,0.0,0.0,0.027
동산동 행정복지센터,2024-09-02 20:55,7.0,0.0,0.0,0.03
동산동 행정복지센터,2024-09-02 21:00,7.0,0.0,0.004,0.031
동산동 행정복지센터,2024-09-02 21:05,7.0,0.0,0.006,0.031
동산동 행정복지센터,2024-09-02 21:10,7.0,0.0,0.003,0.03
동산동 행정복지센터,2024-09-02 21:15,7.0,0.0,0.0,0.03
동산동 행정복지센터,2024-09-02 21:20,7.0,0.0,0.0,0.028
동산동 행정복지센터,2024-09-02 21:25,7.0,0.0,0.0,0.028
동산동 행정복지센터,2024-09-02 21:30,7.0,0.0,0.0,0.029
동산동 행정복지센터,2024-09-02 21:35,7.0,0.0,0.0,0.03
동산동 행정복지센터,2024-09-02 21:40,7.0,0.0,0.0,0.031
동산동 행정복지센터,2024-09-02 21:45,7.0,0.0,0.0,0.031
동산동 행정복지센터,2024-09-02 21:50,7.0,0.0,0.0,0.032
동산동 행정복지센터,2024-09-02 21:55,7.0,0.0,0.0,0.034
동산동 행정복지센터,2024-09-02 22:00,7.0,0.0,0.0,0.035
동산동 행정복지센터,2024-09-02 22:05,7.0,0.0,0.0,0.035
동산동 행정복지센터,2024-09-02 22:10,7.0,0.0,0.0,0.036
동산동 행정복지센터,2024-09-02 22:15,7.0,0.0,0.0,0.035
동산동 행정복지센터,2024-09-02 22:20,7.0,0.0,0.0,0.034
동산동 행정복지센터,2024-09-02 22:25,7.0,0.0,0.0,0.034
동산동 행정복지센터,2024-09-02 22:30,6.0,0.0,0.0,0.035
동산동 행정복지센터,2024-09-02 22:35,6.0,0.0,0.0,0.036
동산동 행정복지센터,2024-09-02 22:40,6.0,0.0,0.002,0.039
동산동 행정복지센터,2024-09-02 22:45,6.0,0.0,0.006,0.04
동산동 행정복지센터,2024-09-02 22:50,6.0,0.0,0.007,0.04
동산동 행정복지센터,2024-09-02 22:55,6.0,0.0,0.01,0.042
동산동 행정복지센터,2024-09-02 23:00,6.0,0.0,0.013,0.044
동산동 행정복지센터,2024-09-02 23:05,6.0,0.0,0.017,0.044
동산동 행정복지센터,2024-09-02 23:10,6.0,0.0,0.019,0.046
동산동 행정복지센터,2024-09-02 23:15,6.0,0.0,0.021,0.047
동산동 행정복지센터,2024-09-02 23:20,6.0,0.0,0.019,0.047
동산동 행정복지센터,2024-09-02 23:25,6.0,0.0,0.017,0.049
동산동 행정복지센터,2024-09-02 23:30,6.0,0.0,0.017,0.049
동산동 행정복지센터,2024-09-02 23:35,6.0,0.0,0.016,0.05
동산동 행정복지센터,2024-09-02 23:40,6.0,0.0,0.014,0.051
동산동 행정복지센터,2024-09-02 23:45,6.7,0.0,0.014,0.053
동산동 행정복지센터,2024-09-02 23:50,6.8,0.0,0.014,0.052
동산동 행정복지센터,2024-09-02 23:55,6.1,0.0,0.013,0.051
음식물처리장,2024-09-02 00:00,2.0,0.0,0.172,0.051
음식물처리장,2024-09-02 00:05,2.0,0.0,0.171,0.051
음식물처리장,2024-09-02 00:10,2.4,0.0,0.167,0.052
음식물처리장,2024-09-02 00:15,2.7,0.0,0.165,0.051
음식물처리장,2024-09-02 00:20,2.0,0.0,0.169,0.051
음식물처리장,2024-09-02 00:25,2.0,0.0,0.169,0.051
음식물처리장,2024-09-02 00:30,2.1,0.0,0.165,0.051
음식물처리장,2024-09-02 00:35,2.5,0.0,0.163,0.052
음식물처리장,2024-09-02 00:40,2.7,0.0,0.16,0.052
음식물처리장,2024-09-02 00:45,2.0,0.0,0.158,0.051
음식물처리장,2024-09-02 00:50,2.2,0.0,0.159,0.051
음식물처리장,2024-09-02 00:55,2.7,0.0,0.153,0.052
음식물처리장,2024-09-02 01:00,2.9,0.0,0.152,0.052
음식물처리장,2024-09-02 01:05,2.1,0.0,0.154,0.051
음식물처리장,2024-09-02 01:10,2.4,0.008,0.161,0.053
음식물처리장,2024-09-02 01:15,3.0,0.014,0.161,0.054
음식물처리장,2024-09-02 01:20,3.0,0.0,0.157,0.054
음식물처리장,2024-09-02 01:25,3.1,0.0,0.148,0.056
음식물처리장,2024-09-02 01:30,3.0,0.0,0.149,0.054
음식물처리장,2024-09-02 01:35,3.0,0.0,0.148,0.054
음식물처리장,2024-09-02 01:40,3.0,0.0,0.146,0.052
음식물처리장,2024-09-02 01:45,2.4,0.0,0.146,0.052
음식물처리장,2024-09-02 01:50,2.8,0.0,0.148,0.054
음식물처리장,2024-09-02 01:55,3.4,0.0,0.153,0.056
음식물처리장,2024-09-02 02:00,3.0,0.0,0.15,0.055
음식물처리장,2024-09-02 02:05,3.3,0.0,0.149,0.057
음식물처리장,2024-09-02 02:10,3.3,0.0,0.149,0.057
음식물처리장,2024-09-02 02:15,3.0,0.0,0.148,0.057
음식물처리장,2024-09-02 02:20,2.5,0.0,0.142,0.055
음식물처리장,2024-09-02 02:25,2.2,0.0,0.144,0.055
음식물처리장,2024-09-02 02:30,2.8,0.0,0.146,0.056
음식물처리장,2024-09-02 02:35,2.8,0.0,0.145,0.056
음식물처리장,2024-09-02 02:40,2.9,0.0,0.141,0.057
음식물처리장,2024-09-02 02:45,3.0,0.0,0.139,0.059
음식물처리장,2024-09-02 02:50,3.0,0.0,0.139,0.06
음식물처리장,2024-09-02 02:55,3.0,0.0,0.133,0.058
음식물처리장,2024-09-02 03:00,2.6,0.0,0.129,0.056
음식물처리장,2024-09-02 03:05,2.0,0.0,0.132,0.058
음식물처리장,2024-09-02 03:10,2.4,0.0,0.131,0.058
음식물처리장,2024-09-02 03:15,3.0,0.0,0.131,0.059
음식물처리장,2024-09-02 03:20,2.8,0.0,0.125,0.057
음식물처리장,2024-09-02 03:25,2.0,0.0,0.123,0.056
음식물처리장,2024-09-02 03:30,2.7,0.001,0.127,0.058
음식물처리장,2024-09-02 03:35,2.4,0.0,0.125,0.057
음식물처리장,2024-09-02 03:40,2.0,0.002,0.126,0.056
음식물처리장,2024-09-02 03:45,2.0,0.0,0.129,0.058
음식물처리장,2024-09-02 03:50,2.3,0.0,0.129,0.058
음식물처리장,2024-09-02 03:55,3.0,0.0,0.129,0.057
음식물처리장,2024-09-02 04:00,2.2,0.0,0.126,0.057
음식물처리장,2024-09-02 04:05,2.9,0.002,0.124,0.058
음식물처리장,2024-09-02 04:10,2.6,0.0,0.126,0.058
음식물처리장,2024-09-02 04:15,2.9,0.0,0.121,0.058
음식물처리장,2024-09-02 04:20,2.9,0.0,0.118,0.058
음식물처리장,2024-09-02 04:25,2.1,0.0,0.113,0.059
음식물처리장,2024-09-02 04:30,2.4,0.0,0.112,0.058
음식물처리장,2024-09-02 04:35,3.0,0.0,0.108,0.058
음식물처리장,2024-09-02 04:40,3.1,0.0,0.108,0.059
음식물처리장,2024-09-02 04:45,2.9,0.0,0.105,0.056
