분석대상,발생시각,신고수,서로다른좌표수,지역별신고수,평균강도,최대강도,악취종류별신고수,주요악취종류
익산시만,2023-10-06 08:00:00,3,3,"{""부송동"": 1, ""오산면 신지리"": 1, ""춘포면 천서리"": 1}",3.3333333333333335,4,"{""공장 냄새(화학약품, 매캐함)"": 2, ""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2023-10-06 09:00:00,1,1,"{""팔봉동"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2023-10-06 22:00:00,3,3,"{""삼기면 간촌리"": 1, ""춘포면 쌍정리"": 1, ""삼기면 기산리"": 1}",4.666666666666667,5,"{""하수구 냄새"": 2, ""가축 분뇨 냄새(닭, 돼지, 소)"": 1}",하수구 냄새
익산시만,2023-10-06 23:00:00,1,1,"{""삼기면 간촌리"": 1}",5.0,5,"{""하수구 냄새"": 1}",하수구 냄새
익산시만,2023-10-07 00:00:00,3,3,"{""동산동"": 1, ""영등동"": 1, ""부송동"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 2, ""기타"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-07 01:00:00,1,1,"{""부송동"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-07 08:00:00,1,1,"{""춘포면 천서리"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-07 18:00:00,1,1,"{""모현동1가"": 1}",5.0,5,"{""음식조리 냄새"": 1}",음식조리 냄새
익산시만,2023-10-08 01:00:00,1,1,"{""부송동"": 1}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2023-10-08 14:00:00,1,1,"{""낭산면 용기리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-08 19:00:00,1,1,"{""어양동"": 1}",4.0,4,"{""소각 냄새(태우는 냄새)"": 1}",소각 냄새(태우는 냄새)
익산시만,2023-10-09 07:00:00,2,2,"{""춘포면 쌍정리"": 1, ""춘포면 천서리"": 1}",3.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 2}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-09 23:00:00,1,1,"{""어양동"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-10 06:00:00,1,1,"{""춘포면 천서리"": 1}",2.0,2,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-10 18:00:00,1,1,"{""삼기면 오룡리"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-11 02:00:00,1,1,"{""모현동2가"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-11 08:00:00,1,1,"{""춘포면 쌍정리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-11 17:00:00,1,1,"{""삼기면 기산리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-11 19:00:00,1,1,"{""삼기면 오룡리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-11 20:00:00,1,1,"{""왕궁면 온수리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-11 22:00:00,2,2,"{""삼기면 간촌리"": 1, ""동산동"": 1}",4.0,4,"{""하수구 냄새"": 1, ""공장 냄새(화학약품, 매캐함)"": 1}",하수구 냄새
익산시만,2023-10-12 00:00:00,1,1,"{""부송동"": 1}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2023-10-12 01:00:00,1,1,"{""부송동"": 1}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2023-10-12 10:00:00,1,1,"{""삼기면 연동리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-12 13:00:00,1,1,"{""삼기면 기산리"": 1}",4.0,4,"{""하수구 냄새"": 1}",하수구 냄새
익산시만,2023-10-12 22:00:00,1,1,"{""용제동"": 1}",3.0,3,"{""기타"": 1}",기타
익산시만,2023-10-13 15:00:00,1,1,"{""인화동2가"": 1}",4.0,4,"{""하수구 냄새"": 1}",하수구 냄새
익산시만,2023-10-13 19:00:00,1,1,"{""왕궁면 온수리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-13 21:00:00,6,6,"{""부송동"": 4, ""신흥동"": 1, ""함열읍 와리"": 1}",4.5,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 6}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-13 22:00:00,2,2,"{""어양동"": 2}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 2}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-13 23:00:00,3,3,"{""부송동"": 1, ""동산동"": 1, ""인화동2가"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 3}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-14 09:00:00,1,1,"{""오산면 신지리"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-15 15:00:00,1,1,"{""용동면 용성리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-15 16:00:00,1,1,"{""어양동"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-15 22:00:00,1,1,"{""영등동"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-16 22:00:00,1,1,"{""영등동"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-17 09:00:00,1,1,"{""춘포면 천서리"": 1}",2.0,2,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-17 20:00:00,1,1,"{""금강동"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-17 21:00:00,1,1,"{""어양동"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-18 08:00:00,1,1,"{""영등동"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-18 18:00:00,1,1,"{""모현동1가"": 1}",4.0,4,"{""음식조리 냄새"": 1}",음식조리 냄새
익산시만,2023-10-18 22:00:00,1,1,"{""부송동"": 1}",4.0,4,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2023-10-19 13:00:00,1,1,"{""어양동"": 1}",5.0,5,"{""기타"": 1}",기타
익산시만,2023-10-19 21:00:00,1,1,"{""모현동1가"": 1}",5.0,5,"{""음식조리 냄새"": 1}",음식조리 냄새
익산시만,2023-10-20 08:00:00,1,1,"{""어양동"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-20 12:00:00,1,1,"{""용동면 구산리"": 1}",2.0,2,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-20 21:00:00,1,1,"{""삼기면 기산리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-21 09:00:00,1,1,"{""동산동"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-21 22:00:00,1,1,"{""동산동"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-21 23:00:00,4,4,"{""부송동"": 1, ""동산동"": 1, ""인화동2가"": 1, ""영등동"": 1}",4.5,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 4}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-22 00:00:00,1,1,"{""부송동"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-22 10:00:00,1,1,"{""부송동"": 1}",4.0,4,"{""기타"": 1}",기타
익산시만,2023-10-22 17:00:00,1,1,"{""함열읍 와리"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-22 20:00:00,1,1,"{""영등동"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-22 21:00:00,1,1,"{""부송동"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-23 21:00:00,1,1,"{""춘포면 쌍정리"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-24 21:00:00,1,1,"{""동산동"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-24 22:00:00,1,1,"{""어양동"": 1}",4.0,4,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2023-10-25 07:00:00,1,1,"{""부송동"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-25 21:00:00,1,1,"{""오산면 신지리"": 1}",2.0,2,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-25 22:00:00,2,2,"{""영등동"": 1, ""부송동"": 1}",4.5,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 2}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-25 23:00:00,1,1,"{""동산동"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-26 09:00:00,1,1,"{""신용동"": 1}",3.0,3,"{""소각 냄새(태우는 냄새)"": 1}",소각 냄새(태우는 냄새)
익산시만,2023-10-27 08:00:00,1,1,"{""춘포면 쌍정리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-27 19:00:00,1,1,"{""용동면 용성리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-28 23:00:00,1,1,"{""신동"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2023-10-29 20:00:00,1,1,"{""오산면 신지리"": 1}",2.0,2,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-29 21:00:00,1,1,"{""부송동"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-29 22:00:00,2,2,"{""동산동"": 1, ""부송동"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 2}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-30 18:00:00,1,1,"{""현영동"": 1}",3.0,3,"{""소각 냄새(태우는 냄새)"": 1}",소각 냄새(태우는 냄새)
익산시만,2023-10-30 22:00:00,3,3,"{""부송동"": 3}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 2, ""하수구 냄새"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-30 23:00:00,1,1,"{""어양동"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-10-31 08:00:00,1,1,"{""부송동"": 1}",4.0,4,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2023-11-02 22:00:00,1,1,"{""동산동"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-11-03 07:00:00,1,1,"{""오산면 신지리"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-11-03 19:00:00,1,1,"{""모현동1가"": 1}",5.0,5,"{""음식조리 냄새"": 1}",음식조리 냄새
익산시만,2023-11-03 23:00:00,1,1,"{""인화동2가"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-11-04 07:00:00,1,1,"{""모현동1가"": 1}",4.0,4,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2023-11-04 20:00:00,1,1,"{""어양동"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2023-11-04 21:00:00,2,2,"{""삼기면 오룡리"": 1, ""오산면 신지리"": 1}",4.5,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 2}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-11-06 00:00:00,1,1,"{""동산동"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-11-07 19:00:00,2,2,"{""삼기면 오룡리"": 1, ""모현동1가"": 1}",4.5,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1, ""음식조리 냄새"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-11-08 08:00:00,1,1,"{""춘포면 쌍정리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-11-08 17:00:00,1,1,"{""왕궁면 구덕리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-11-08 20:00:00,3,3,"{""동산동"": 2, ""오산면 신지리"": 1}",3.3333333333333335,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 3}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-11-09 07:00:00,1,1,"{""부송동"": 1}",4.0,4,"{""소각 냄새(태우는 냄새)"": 1}",소각 냄새(태우는 냄새)
익산시만,2023-11-09 19:00:00,1,1,"{""부송동"": 1}",5.0,5,"{""소각 냄새(태우는 냄새)"": 1}",소각 냄새(태우는 냄새)
익산시만,2023-11-13 08:00:00,2,2,"{""춘포면 쌍정리"": 1, ""신흥동"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 2}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-11-18 13:00:00,1,1,"{""용동면 용성리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-11-19 12:00:00,1,1,"{""팔봉동"": 1}",2.0,2,"{""소각 냄새(태우는 냄새)"": 1}",소각 냄새(태우는 냄새)
익산시만,2023-11-20 09:00:00,1,1,"{""오산면 신지리"": 1}",2.0,2,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-11-20 20:00:00,1,1,"{""오산면 신지리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-11-20 21:00:00,2,2,"{""동산동"": 1, ""창인동2가"": 1}",4.5,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1, ""기타"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-11-21 07:00:00,1,1,"{""춘포면 쌍정리"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-11-22 16:00:00,1,1,"{""신흥동"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-11-28 22:00:00,1,1,"{""삼기면 오룡리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-12-03 21:00:00,2,2,"{""오산면 신지리"": 1, ""동산동"": 1}",3.5,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 2}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-12-04 23:00:00,1,1,"{""어양동"": 1}",4.0,4,"{""소각 냄새(태우는 냄새)"": 1}",소각 냄새(태우는 냄새)
익산시만,2023-12-05 20:00:00,3,3,"{""어양동"": 1, ""부송동"": 1, ""오산면 신지리"": 1}",3.3333333333333335,5,"{""공장 냄새(화학약품, 매캐함)"": 1, ""소각 냄새(태우는 냄새)"": 1, ""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2023-12-05 21:00:00,1,1,"{""부송동"": 1}",4.0,4,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2023-12-06 09:00:00,1,1,"{""팔봉동"": 1}",2.0,2,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2023-12-07 09:00:00,1,1,"{""신흥동"": 1}",2.0,2,"{""기타"": 1}",기타
익산시만,2023-12-08 09:00:00,1,1,"{""오산면 신지리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-12-09 09:00:00,1,1,"{""오산면 신지리"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-12-10 17:00:00,2,2,"{""영등동"": 1, ""어양동"": 1}",3.5,5,"{""공장 냄새(화학약품, 매캐함)"": 1, ""소각 냄새(태우는 냄새)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2023-12-10 18:00:00,1,1,"{""오산면 신지리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-12-10 23:00:00,1,1,"{""송학동"": 1}",4.0,4,"{""소각 냄새(태우는 냄새)"": 1}",소각 냄새(태우는 냄새)
익산시만,2023-12-13 19:00:00,1,1,"{""어양동"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2023-12-22 13:00:00,1,1,"{""삼기면 간촌리"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2023-12-23 17:00:00,1,1,"{""삼기면 오룡리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-12-25 08:00:00,1,1,"{""오산면 신지리"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2023-12-29 10:00:00,1,1,"{""영등동"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2024-01-04 20:00:00,1,1,"{""동산동"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2024-01-06 21:00:00,1,1,"{""부송동"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2024-01-11 20:00:00,1,1,"{""부송동"": 1}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2024-01-16 20:00:00,1,1,"{""삼기면 오룡리"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2024-01-26 08:00:00,1,1,"{""오산면 신지리"": 1}",2.0,2,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2024-01-27 09:00:00,1,1,"{""영등동"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2024-01-31 09:00:00,1,1,"{""오산면 신지리"": 1}",2.0,2,"{""기타"": 1}",기타
익산시만,2024-02-04 23:00:00,1,1,"{""부송동"": 1}",3.0,3,"{""소각 냄새(태우는 냄새)"": 1}",소각 냄새(태우는 냄새)
익산시만,2024-02-05 18:00:00,1,1,"{""오산면 신지리"": 1}",2.0,2,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2024-02-07 12:00:00,1,1,"{""용동면 용성리"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2024-02-10 08:00:00,1,1,"{""오산면 신지리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2024-02-12 21:00:00,1,1,"{""오산면 신지리"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2024-02-14 09:00:00,1,1,"{""영등동"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2024-02-16 23:00:00,1,1,"{""영등동"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2024-02-17 19:00:00,1,1,"{""영등동"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2024-02-22 17:00:00,1,1,"{""왕궁면 온수리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2024-02-24 07:00:00,1,1,"{""어양동"": 1}",2.0,2,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2024-02-26 08:00:00,1,1,"{""오산면 신지리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2024-02-28 14:00:00,1,1,"{""영등동"": 1}",2.0,2,"{""소각 냄새(태우는 냄새)"": 1}",소각 냄새(태우는 냄새)
익산시만,2024-03-06 21:00:00,1,1,"{""남중동"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2024-03-10 01:00:00,1,1,"{""영등동"": 1}",3.0,3,"{""소각 냄새(태우는 냄새)"": 1}",소각 냄새(태우는 냄새)
익산시만,2024-03-10 15:00:00,1,1,"{""용동면 용성리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2024-03-13 21:00:00,1,1,"{""송학동"": 1}",4.0,4,"{""하수구 냄새"": 1}",하수구 냄새
익산시만,2024-03-14 23:00:00,1,1,"{""영등동"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2024-03-15 00:00:00,1,1,"{""영등동"": 1}",4.0,4,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2024-03-15 07:00:00,1,1,"{""어양동"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2024-03-15 10:00:00,1,1,"{""송학동"": 1}",4.0,4,"{""하수구 냄새"": 1}",하수구 냄새
