event_hour,hour,grid_x,grid_y,risk_score,rank,train_end
2023-07-05 22:00:00,2023-07-05 21:00:00,1,2,4.3840173e-05,181,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-9,6,4.1440828e-05,182,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-2,1,4.038138e-05,183,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-1,1,3.8731097e-05,184,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-1,3,3.8641792e-05,185,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-1,2,3.848013e-05,186,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,0,0,0.21076272,1,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-2,-3,0.093770005,2,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,6,-4,0.06341604,3,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-5,-2,0.058973808,4,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,0,-1,0.053602323,5,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,0,8,0.033948276,6,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-1,-1,0.03303137,7,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,1,0,0.027920669,8,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-1,0,0.024554854,9,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-5,-1,0.022466393,10,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,1,-1,0.017611912,11,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-4,-3,0.016684199,12,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-2,-4,0.013314068,13,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-3,-4,0.0118313655,14,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-5,-3,0.011512905,15,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,0,-2,0.011308392,16,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-11,-5,0.011257452,17,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-4,-2,0.009892076,18,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,0,12,0.009573398,19,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-2,0,0.007892727,20,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-2,-1,0.0069288514,21,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-3,-3,0.0064620855,22,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-2,-2,0.0055603334,23,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-12,-5,0.00515395,24,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,5,-2,0.0041922214,25,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,0,17,0.0028441625,26,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,2,0,0.0027094036,27,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,7,-5,0.002495085,28,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-4,-1,0.0024240315,29,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,3,1,0.0024154005,30,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-3,-2,0.0022722876,31,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,3,0,0.0020541558,32,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-3,-1,0.0017704237,33,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,6,-3,0.0015121693,34,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-9,-5,0.0011932962,35,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-7,-1,0.0010631905,36,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,6,5,0.00090063625,37,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-3,0,0.0008108862,38,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-1,-2,0.0007170337,39,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,2,1,0.0007087037,40,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-1,-3,0.00070668646,41,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,2,-1,0.0006775167,42,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,4,-4,0.0006730981,43,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,1,-2,0.0006660274,44,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-7,1,0.0006644209,45,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-3,1,0.00050352304,46,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-4,0,0.0004637457,47,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,0,-5,0.0004463309,48,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,2,-2,0.00043558585,49,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-4,4,0.00038561822,50,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-3,8,0.00035403355,51,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-5,-5,0.0003470057,52,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-5,11,0.0003387436,53,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-1,-4,0.00031392497,54,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-6,4,0.00029307758,55,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,0,18,0.00026268404,56,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-10,8,0.00025514307,57,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-5,1,0.0002530855,58,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-8,6,0.0002228642,59,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,7,11,0.00021618686,60,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,8,-1,0.00020322744,61,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,4,-6,0.0002028061,62,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,1,6,0.0001916942,63,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-1,13,0.00017642642,64,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-4,10,0.00017132495,65,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,0,13,0.00016665562,66,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,7,-4,0.00016073883,67,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,0,-3,0.00013148453,68,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,0,1,0.00012548688,69,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,1,-3,0.00012536593,70,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,2,7,0.00012460686,71,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-9,0,0.0001230602,72,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-10,-3,0.00012169676,73,2023-01-01
